3.251263,4.231398
7.296026,2.961497
10.264138,2.701425
0.765947,-0.535993
-7.871650,-1.214398
-6.995446,8.648161
1.748706,4.787319
7.513902,0.801181
7.308903,2.524203
4.136802,8.376982
1.899030,3.965545
1.275856,3.053009
2.073415,8.134141
3.214699,9.936076
4.234197,1.579859
2.873665,2.251220
1.134881,7.914135
-2.814575,16.648403
-4.389670,15.893907
-5.411585,9.302583
-7.273562,5.196725
-6.423719,-2.613269
-3.090194,3.332283
-1.539446,4.737538
-0.432523,3.542238
-3.788756,-14.536683
6.945297,7.096573
7.606881,11.899571
14.065022,17.504555
10.570204,16.813882
-7.125292,-0.162888
-11.321364,-1.477962
-14.390347,-1.474859
-15.198625,-2.033021
-5.363941,3.436379
9.141472,5.439738
12.922665,2.626234
20.286619,-1.656040
13.495393,-0.554336
-1.340058,0.061611
-8.918742,-1.487586
-1.124184,-1.696090
-13.028541,2.988965
5.588718,-4.370285
13.567273,-7.819892
-2.844197,-1.082525
10.348118,11.072469
-2.043638,9.006301
8.258113,9.599699
13.872485,7.038334
8.083755,2.579071
6.345414,-1.854665
-6.897096,-8.649735
-13.530206,-13.945580
-6.818262,-14.090468
-1.760856,-9.761391
-1.486998,-7.623911
1.465587,-5.581338
5.280371,-3.695541
11.038870,-0.452307
3.723041,4.642847
-5.857449,9.402766
-11.201834,13.779937
-9.761034,18.645498
-9.723752,20.825216
13.743424,-0.853631
0.848680,-4.301433
-6.279397,-10.960250
7.303376,6.044068
-8.237503,-5.566717
-11.623241,-2.609843
11.533041,5.681120
-1.392375,2.227038
0.951117,5.479691
1.945727,2.760257
5.038800,-1.684641
-4.562788,-1.841140
-3.373365,-0.926444
3.165516,-1.129007
3.078833,-1.604742
5.619878,-2.203431
6.980583,-2.149064
8.011614,-1.445541
3.670222,0.648621
-4.539531,2.391643
-7.084417,-9.929940
-0.841577,0.449472
2.490144,6.096979
-1.879985,2.594417
-11.870687,-7.182236
-13.497226,-8.086019
-7.210769,-1.093208
-3.852124,1.335158
-4.034094,0.411237
-2.439090,2.069730
0.047940,3.771988
-0.421413,2.044071
-0.079588,3.146449
0.674221,4.273405
-0.954838,0.505168
2.548674,0.221681
4.317185,0.830807
2.258272,-2.620183
1.174016,-1.877273
-0.568835,-0.948435
1.791518,-1.173184
3.310926,6.289576
3.338922,10.284809
1.563745,10.514126
-2.861219,-2.438094
-4.636233,-2.596715
-3.756895,-2.822637
-3.700236,-1.522089
-3.469084,4.795679
-1.756017,4.958601
-0.252200,-1.007822
0.734644,2.372152
5.838588,2.118951
-1.026825,-2.509711
4.945184,0.915536
3.795677,-0.193002
5.175910,1.964021
3.473201,1.108578
1.775539,-2.097352
1.040962,-5.755911
-1.186264,4.259162
-1.122637,-9.201788
-1.827642,-5.516762
-4.037868,4.974483
-5.165278,6.804943
-2.055369,14.851677
2.907224,21.941939
1.744332,14.825804
-2.301098,-1.120136
-3.515915,-9.051602
-4.321508,-13.642448
0.231418,1.029829
-3.555923,-4.407150
-1.032212,3.039992
-2.627756,2.777652
0.077332,5.903558
2.684884,9.815989
-5.145471,4.474464
-7.414480,3.735663
-6.487961,5.992303
4.569400,3.440751
-17.051422,-1.343753
-1.376937,-0.406081
-2.540666,-7.228450
-4.635378,-8.889650
-3.516406,-6.891877
-1.589264,-3.584455
2.128658,0.704282
4.454829,3.883590
4.387525,5.058081
-0.041225,-0.327386
0.231595,-0.414044
-2.572417,-2.625049
-2.126989,-3.197948
1.590194,2.733139
-0.438867,-0.333213
-0.471591,-1.112968
5.568363,0.643857
3.113963,-1.480020
1.059108,-3.031826
0.366600,-11.427314
-3.188761,-8.863883
7.825696,-2.053321
19.092447,1.101242
22.128632,5.479396
13.440909,6.232833
3.010748,1.669735
-3.029271,-1.737198
-6.877345,-3.359996
-3.565222,-0.329312
-0.217200,0.357668
1.687234,-1.703210
3.156599,-1.095786
3.775484,-1.968557
2.900552,-1.523688
2.238178,-1.669080
-3.018446,-3.099834
0.657841,-0.599211
0.339507,-1.257691
2.071519,-0.102309
-0.728331,-11.723326
-9.427510,-7.048194
-14.261259,-5.424605
-14.376855,-5.578720
-10.020713,-3.334991
-3.811315,1.659899
-5.455285,3.260025
0.117163,4.820216
3.313150,5.196261
4.198569,5.130639
-0.667040,4.900747
-5.509177,4.183412
-2.129352,3.775741
-0.351048,3.638122
-2.206824,2.502080
-0.679717,1.368370
2.842346,-0.100302
0.938973,-0.922333
-0.631820,-1.302877
-2.393485,3.036335
-9.481235,-5.954397
-7.278481,-14.117509
-4.942832,-11.454617
-2.484499,-9.170825
5.578539,-1.331914
7.240626,0.845264
7.393280,1.969151
5.858530,0.329011
4.720840,-4.006636
2.557015,-7.091772
0.911168,-5.903095
3.948079,-0.699096
-0.345973,-2.677500
2.819316,0.710152
-0.806931,-1.730549
1.622920,1.696024
1.426268,2.854907
0.082161,2.414014
-4.755016,-0.160712
-4.593472,-3.958105
2.045343,2.756017
-2.445549,-4.601066
-0.564478,2.985640
-3.670541,0.338527
-2.418758,-3.773790
0.666215,-0.859487
-1.792292,-3.282748
-2.494455,-2.109864
0.675701,6.617367
1.665365,6.620664
1.330050,4.503508
-1.867786,2.668699
-6.047271,-1.973176
-3.989576,-2.206462
-2.262005,-2.771854
-1.142500,-6.135411
-0.120534,-6.187073
0.641329,-7.479657
3.364505,-1.988180
3.952786,-5.886699
5.092192,-6.446740
-7.700799,-6.822943
-10.190698,-9.676667
-10.929998,-9.428911
0.952965,-2.621661
15.914025,3.311708
23.455924,3.332567
19.554549,-1.240676
10.193812,-4.152893
1.081542,-4.686617
-9.392867,-4.082725
-11.718002,-3.310098
-3.653019,-2.692205
-1.848265,0.784928
-5.022731,4.162552
2.094798,4.392047
-1.460624,5.936687
0.627789,5.249721
3.201546,4.711744
7.906503,3.617995
4.720514,1.212350
-5.840836,-25.890990
-3.126948,-11.812198
-3.054724,-6.229415
2.959532,-4.310552
6.824185,1.725169
1.614474,-8.744555
0.332812,-11.752027
0.834916,-4.614356
0.188699,-6.309153
0.068839,3.494547
-0.006717,2.580100
-0.175976,-6.988786
0.216448,-1.368588
-1.353261,-4.613742
-1.334550,1.230493
-2.175161,3.392693
-2.987455,5.545964
-3.910977,6.699681
-4.678472,6.922982
6.909386,-29.947674
18.543833,-1.943056
17.919518,-1.760598
17.490425,-2.198826
15.923696,-0.075178
4.834100,1.907907
1.706093,5.631390
-9.416911,4.014094
-21.184427,-2.178020
-26.479405,-5.666836
-16.084254,4.079127
-1.887354,7.262584
2.431488,7.790713
8.455680,8.212263
10.411186,7.721430
9.390067,3.996097
0.474364,-8.971206
-5.152803,-18.449187
6.982948,-11.701198
8.942612,-9.652936
11.499442,10.273030
9.764396,15.869257
9.678421,8.980751
9.873748,4.760944
10.104525,1.099158
0.808516,-3.577175
-7.787928,-5.421226
-7.811114,-7.003108
-6.652342,-9.204972
2.601635,5.940865
5.306369,11.293893
6.207131,9.942226
3.443694,3.527749
4.616177,3.036864
3.368431,1.478103
1.799186,-0.050337
4.541885,0.438630
8.168869,1.157893
6.948665,-0.012928
9.522138,-1.542017
-2.102448,-6.443846
6.164976,-5.126421
10.186739,-4.731514
18.788760,-3.010836
14.178022,-0.065626
-8.960050,-1.070546
-20.366177,-1.846536
-17.432838,-2.446089
-14.049746,-5.553606
-0.438631,-5.335171
6.047405,-3.828823
-2.986465,-0.204997
1.376943,2.577129
6.278186,3.883459
-3.026204,2.439148
0.463975,3.534314
-2.562860,3.037111
-5.565338,3.827817
-7.529511,2.708477
-10.568158,1.805149
-21.653357,-1.537589
13.534944,-5.331611
6.153024,0.662215
5.495524,2.011422
-4.616430,-1.363345
-21.807882,-7.953500
-22.519202,-4.877380
-11.262612,2.805736
-11.394265,2.970199
0.294142,3.460536
6.943398,1.275587
6.354686,-1.617727
12.232889,0.042314
8.627898,-0.579226
-12.320844,-4.609505
1.988930,-1.073520
-9.221932,-1.140743
-2.795746,2.911208
1.340686,2.842906
1.734496,-2.106881
1.834003,9.124679
6.292939,-2.922107
4.159859,-8.903093
3.829517,-5.352688
3.219221,3.248224
0.799594,4.394007
-4.774298,-6.913542
-2.205219,-3.518637
1.129181,5.753677
-3.214436,2.348694
-10.819045,-7.265602
-10.482219,-7.475748
8.621871,12.650126
2.403681,9.064273
-1.832035,8.425253
-3.094417,9.579413
-2.774901,10.300774
-4.978619,8.699747
-6.006516,7.853626
-0.675048,11.554421
0.113715,-12.170165
6.104063,7.940975
5.485555,9.456345
1.434388,2.416660
4.470483,3.671701
1.110859,-9.552558
-2.926497,-13.190983
-2.315486,-8.748668
-2.840307,-7.324811
-1.483683,-3.030316
-2.419941,-5.555806
-0.766760,-2.681059
-0.664490,-0.202385
0.083706,2.605215
2.008419,6.765155
2.918129,9.959054
-0.707041,7.575475
-5.856387,2.587610
-10.333803,-3.266554
-11.159327,-1.985378
-3.282183,-1.923821
0.901649,1.895128
15.611969,0.732804
26.573396,-0.943613
19.037225,1.306362
10.949461,3.824204
3.581262,4.437325
-6.805643,2.705425
-11.400869,1.081957
-7.001617,2.344415
-0.641142,3.768554
-1.836891,2.572686
7.355591,3.035369
11.647408,2.808417
12.299757,2.697507
7.911096,0.918511
-0.590859,-3.655622
-7.343390,-7.805314
-8.009217,-5.263961
-1.261642,2.858630
-18.579848,-2.370609
-6.487903,11.904357
2.749109,21.811238
3.114264,14.222740
4.044366,-6.361831
5.118281,-15.626639
2.295437,-8.017448
1.510018,-2.289745
3.091198,9.068920
-0.225201,6.173982
1.933118,7.104510
-4.648633,1.389679
1.941556,7.891726
-10.627061,1.216597
-17.835203,-4.847364
-7.063416,3.124470
-0.380986,7.380156
6.719304,7.211386
7.812474,6.058986
10.306397,3.022812
-6.546428,22.143453
-9.411001,17.922609
-5.028146,-1.768782
-1.721076,-9.506447
0.029053,-9.308746
1.866136,-1.895062
0.697555,2.543149
-3.802047,1.477780
-2.760472,7.415381
-3.531707,4.456398
-2.858827,2.757049
-3.243235,-3.667515
-3.711853,-1.552252
-3.573518,-2.476443
-5.145707,-0.887782
-2.510819,2.398805
-1.667519,-2.420314
-1.845736,-2.695108
8.010177,3.037914
5.644831,-0.004699
-9.198924,2.581999
-9.000767,-6.386959
-6.877261,3.667405
1.760505,3.935775
8.707956,9.890837
9.252962,11.325784
2.931208,3.785799
-1.976817,-4.145960
-4.198961,-13.536369
-5.090791,-13.162012
-4.681794,-18.241711
-7.407087,-16.156923
-6.080811,-16.582726
6.316082,4.642881
6.798568,4.547390
4.550282,1.161268
3.410566,-1.267078
3.134615,-7.209837
2.987309,-6.764087
1.851817,0.326302
-5.182953,14.714619
-4.222855,7.388898
-4.830550,3.372712
1.079933,-2.507784
1.164694,-2.461624
1.639166,-3.679160
3.895823,-9.314444
4.867958,-9.169270
3.186392,-6.130184
0.661156,6.430020
1.744108,2.545736
-1.555015,7.663608
-0.857683,6.545822
6.602433,-11.361433
5.068967,-5.495080
8.122148,-10.313979
7.721014,-7.250945
2.331148,0.938230
-0.498931,-1.578092
6.958505,4.432511
-0.189453,0.383980
4.431650,7.381855
-1.726804,4.396026
1.636051,1.566264
1.820010,0.360211
-2.317130,-4.677222
-3.370062,-5.091729
1.143735,2.118838
0.278025,1.427448
-1.999551,-2.996383
0.483407,0.038846
0.789828,1.279245
-0.578282,2.874850
-1.477893,2.502457
-2.498401,1.638708
-1.880639,3.758013
-2.106147,0.691373
-1.020726,5.172751
-6.431109,-8.217022
-3.130805,-1.476067
-7.093791,-8.093247
4.756387,16.348704
6.081827,13.951726
0.399217,3.199382
-10.280166,-10.057852
-7.520466,-4.216096
-9.884597,-13.443381
-5.654239,-7.490348
-7.364097,-15.782064
-8.731816,-12.772429
-5.142418,-11.022709
1.229687,-2.926172
4.306441,2.569995
6.313474,8.019638
2.432075,7.628376
0.806176,5.728021
-0.171901,0.871841
2.722157,2.734068
-3.932836,-5.853958
-4.489936,-6.322932
5.397008,14.626234
-1.462317,7.928266
-2.373702,-2.491727
0.015278,2.517379
-3.486653,-3.632350
-4.438961,-2.196386
-1.152912,4.812174
-1.562881,4.255469
-4.002006,-1.854397
0.875863,-0.737554
0.052347,-2.772630
-2.911191,-3.858979
1.501339,-0.790788
0.470791,0.499613
0.249390,4.132879
-1.295815,2.820245
-0.719136,0.948107
0.564438,2.218761
0.077137,2.817492
-2.943921,1.684907
19.721023,0.321768
-1.260963,-7.207566
-11.222172,-10.564704
-9.073977,-6.252294
-2.836438,2.336583
1.300432,6.821725
-3.349919,2.991237
-1.023771,1.178585
0.637281,5.966516
-0.457737,3.807213
1.626246,4.178110
-1.016585,-1.704719
0.175014,-3.762117
5.263750,1.164901
4.130778,-1.223500
-0.378346,-0.459219
0.393727,-0.441342
-0.414733,-0.440345
0.499972,-0.778953
-0.593744,-4.994197
-0.165681,0.880242
-0.378608,-9.010329
0.298059,-10.129110
2.296328,-4.499820
4.134804,-3.809584
6.992095,-5.902156
9.869971,2.188137
9.198235,2.898156
7.547297,2.953353
5.714474,1.647656
3.716565,-0.188767
2.299165,-1.863307
0.410264,-0.289592
0.051760,-0.412800
1.655958,-1.771343
-0.138835,-4.491554
0.064006,-5.242248
1.098633,-4.216062
-1.273178,-3.171924
6.452261,-1.852091
12.463939,0.652962
8.701522,2.697455
3.444161,3.302161
-3.250935,1.957681
-5.888647,1.487613
-2.638432,0.880313
7.379242,-1.176401
7.483988,-1.851382
5.574400,-2.613211
1.183579,-3.176863
-1.800901,-3.788169
-1.351499,-3.455447
2.476665,-2.701060
6.530956,-3.127302
6.017300,-3.874970
3.097652,-3.437467
-2.366889,-2.094169
-2.083926,-1.340325
-4.013092,0.859290
5.469537,-0.156502
-3.851964,-5.470503
-2.977860,-7.200804
-3.450474,-6.626084
-3.154242,-6.815262
-0.339171,-8.702000
1.446066,-8.743616
-0.572864,-2.813032
-2.685497,3.202246
-4.088926,5.690986
-8.175726,10.278873
-8.442032,6.546559
-6.586624,1.404769
-5.475792,3.835612
-5.376112,0.819008
-3.326883,1.507520
-1.555042,4.356577
1.471821,1.624795
4.547577,-4.760392
5.388354,-6.063743
2.530989,-18.041698
-19.072775,-5.789768
-20.013363,-13.059682
-16.476853,-13.081701
-9.335655,-9.045536
-0.432681,-3.412273
4.388519,-1.903224
3.127588,-4.797831
0.695152,-4.118672
2.500531,-1.081618
2.998436,-0.620967
1.267927,-2.524468
1.997525,-2.406863
-2.590422,-9.324855
-3.948584,-11.066863
5.138738,-3.597578
9.771802,-0.193910
10.372580,1.193612
7.270474,1.015912
3.714688,-0.153756
-0.540894,-1.826905
21.159660,4.354058
1.703712,-3.733931
-5.086261,-8.660852
-9.777720,-11.376027
-9.280909,-8.430152
-3.219299,-3.439830
-0.059805,-4.245452
3.112536,-3.743487
3.564749,-1.168971
1.254400,-2.304918
-0.650815,-3.389686
-4.776145,-2.796943
-13.867071,1.470854
-13.987981,1.898483
-6.768370,-1.625051
0.106507,-4.741946
-1.059728,-4.510049
-1.383647,-4.134133
0.398337,-4.554154
2.346982,-5.492401
-2.703520,3.576174
-2.900930,1.077602
-4.199749,-0.045230
0.420436,-5.835774
-0.842940,-10.639794
-0.558408,-0.673442
4.221013,-3.124242
6.092686,-5.643288
3.243513,-3.059927
-2.487170,3.859527
-2.712310,6.144278
-2.275045,9.722838
-2.849066,9.091507
-4.220906,5.946406
-4.797766,0.287957
-3.453807,-2.970257
-2.442477,-8.775525
0.159381,-8.516582
-0.670362,-15.788714
-0.935396,-12.820452
-2.302817,2.902870
-5.277793,-3.932008
-11.572653,-5.561187
-11.935578,0.230141
-19.074205,-2.396777
-10.116719,-0.521874
6.555824,-2.107713
14.189456,-4.505668
7.895092,-2.960997
2.121886,-3.058528
-11.984513,-3.983853
-12.836544,-3.250599
2.635478,-7.406878
2.560885,-1.285578
9.705148,1.051553
12.377000,1.753323
6.123725,1.126969
-3.088901,-0.615144
-10.284384,-2.801354
0.384624,-1.545872
-11.947952,-5.835520
9.400251,-6.308317
8.726457,-4.780208
12.639910,-5.861923
6.337904,-4.392217
-4.390380,-2.623266
-7.966912,-1.260843
-4.233913,-1.034139
-4.817595,-1.755606
3.116385,-3.104868
2.885195,-5.942164
0.622205,-5.736706
0.436307,-4.147110
-0.307310,-3.218810
-0.452396,-2.335780
-7.457730,-1.398286
-8.747042,-0.452037
-3.158883,-1.408889
-1.230148,-2.425271
-1.874950,-2.373711
-6.700171,-1.366515
-8.827011,-9.756222
-8.215226,-10.215634
-4.349216,-4.522011
4.304056,10.041180
1.135705,8.523759
5.532117,5.006466
7.118055,1.961838
4.431486,-2.340588
0.556505,-6.720959
0.624526,-5.366233
2.807515,2.272279
3.231565,2.856911
-0.130204,0.512499
0.864369,-1.371903
1.960798,-2.337738
3.892996,-0.073074
5.294342,1.687807
4.561284,-0.872313
3.125670,-2.727192
-3.287901,13.274905
-12.882953,1.984806
-7.871788,6.830106
-8.169196,1.880521
-2.074444,-5.035785
-1.294372,-10.046455
-2.597455,-9.888885
-3.309650,-10.201461
-0.070547,-1.772655
4.818525,5.927698
8.382973,8.718125
4.939876,6.755859
0.806108,4.464255
-2.547778,0.862892
-5.368914,-3.962985
-7.377044,-7.667552
-5.621920,-4.980403
0.953645,2.995916
2.234131,4.420271
1.083526,4.021598
6.037133,3.153508
3.323227,4.454045
2.486410,3.982850
0.710057,3.294106
-2.537478,1.964522
-5.272203,-0.112774
-4.446786,-2.017508
-3.735122,-4.214200
5.797182,-5.046735
8.254293,-4.753071
3.796626,-1.463387
-3.424188,1.479981
-6.052625,1.735525
-8.198331,2.252798
-4.116985,0.257554
3.119501,-3.994990
4.889322,-4.710461
3.391623,-3.468654
0.961638,3.097440
3.565393,0.530549
13.018359,5.481625
-5.417302,-6.539418
-10.235261,-10.847398
-12.180805,-8.105254
-8.674175,-9.238250
-7.611542,5.246052
-4.048226,9.906365
2.860717,20.033473
7.885561,25.372623
0.424106,16.123933
-5.221347,3.338647
-5.847711,-5.360807
-3.963174,-7.729180
-1.511317,-6.089788
0.360948,-4.283731
1.933221,-2.228097
4.088835,0.908312
4.855444,0.350494
4.485659,-2.769720
8.452773,1.771791
-7.584209,15.019848
0.630872,19.105946
-9.219206,6.648825
-6.775122,8.089932
-5.373900,4.939036
-3.047215,3.746129
-3.278407,-1.358135
-1.847681,2.510107
1.436432,7.133560
0.117039,1.222049
-2.797160,-9.637681
5.901438,-1.642281
8.868094,-1.589084
12.830841,1.255799
14.667824,4.467648
7.375078,0.321861
2.942243,-1.651898
0.542675,-2.441925
1.321923,3.905843
5.823078,11.339097
6.388658,-2.579829
4.379136,-5.871322
-8.251656,-0.312509
-6.510711,-0.054517
-9.754958,-1.338239
-4.836988,-2.807556
-14.636992,-2.876592
5.916953,-5.712260
15.494328,-6.317238
8.225216,-3.502079
0.776737,-2.630256
-6.382244,-2.087123
-6.336145,-1.703566
-5.390247,-1.861356
-2.685109,-1.879006
-2.607185,-2.162501
-3.215307,-2.501568
-1.221978,-2.078085
-2.493016,-1.017839
0.656576,-2.123415
8.667014,-4.263760
25.847582,-10.284771
31.269949,-9.448529
21.817959,-6.337053
6.137490,-4.706791
-8.871508,-3.277820
-15.472783,-0.558783
-11.263677,2.441552
-2.647004,2.918323
-0.432707,1.977950
6.254264,-1.211349
8.406325,-0.509653
3.099945,3.135264
-3.802261,7.905946
-11.432618,10.960290
-10.294876,11.451508
-2.544149,8.514850
3.524154,4.115581
6.075904,0.954558
7.029715,-0.299083
3.693628,-10.455775
-0.070598,7.471531
-0.353722,10.240922
4.194333,11.001700
4.814122,-0.949952
4.372131,-5.314940
4.412947,1.507923
1.124281,-0.489846
-0.051415,-0.359310
-1.693208,-0.985840
-4.427080,0.565662
-1.127310,7.241068
-6.512211,-1.943056
-4.460427,-0.738341
-5.153060,-6.729647
-3.522198,-4.932194
0.037949,0.320821
2.780169,1.334192
5.896855,5.570534
2.106664,1.946842
-0.543239,14.142282
2.903473,20.900630
3.375335,23.021845
3.666991,13.973985
-0.406713,-4.740244
-2.125640,-9.332719
-2.034004,2.546615
-5.354009,-2.812726
-1.007120,3.433571
8.331597,11.158653
15.865180,11.949610
17.622829,8.119721
11.339156,2.045973
0.075956,-7.550883
-1.193907,-8.376843
-5.606496,-15.825528
-2.811133,-10.986754
1.233383,-4.423831
4.431058,-2.446339
-1.491770,-2.865396
-27.473508,16.506066
-23.495992,12.504613
-14.774527,13.402836
-5.690154,10.194297
-1.279306,5.022243
-0.271407,0.492760
-5.393171,-4.941962
-13.383260,-9.127463
-6.978143,-8.941750
2.147292,-6.624294
5.975198,-5.508061
6.436625,-4.570395
-1.137510,-3.550871
-6.028709,-3.593855
-2.813535,-3.925047
-0.221048,-3.116565
-0.514530,-2.187217
-3.992706,-2.076061
-5.974210,-1.008387
-1.962874,-0.418490
2.951006,6.647092
5.107722,6.806715
3.695824,3.132789
-6.080376,-6.862766
-7.608237,-3.585719
-6.808811,-1.407374
-2.335110,-11.929614
1.188442,-4.848072
10.944658,9.868818
14.849192,11.676641
12.298490,7.716805
11.971918,4.648108
4.538086,-3.871053
-3.117475,-12.051030
-5.754351,-5.978949
-5.858525,-7.316270
-4.582226,2.701653
6.370685,9.662729
2.493045,5.836825
3.953612,4.415185
12.014905,-3.788082
-6.130467,3.810707
-2.375413,1.054703
5.512954,-4.236549
6.915325,-5.171635
0.938628,-0.901231
-4.822236,2.968513
-8.256277,5.760425
-7.838247,6.199848
-0.700442,0.833368
2.212698,-3.284960
-3.976613,5.329638
-5.579664,5.517715
-1.020580,1.950307
-2.845734,1.503452
-0.377605,-2.127461
-2.399408,-1.922024
-3.293793,-2.219279
-1.217273,-2.752859
-1.131940,-4.675280
32.533587,9.003465
11.493548,15.385437
-7.783916,3.033850
-11.872313,-4.953742
-12.178827,-5.948604
-7.806349,-4.129723
-1.516456,-1.107776
2.438690,1.876944
9.190269,5.268973
8.376969,6.766915
-2.618511,5.596778
-5.515056,6.189294
-2.332482,6.744222
3.610312,9.046014
-2.166867,-0.117354
-0.829035,-5.156545
0.150618,-4.482011
0.255536,-3.440898
3.018595,-2.413593
6.502603,-0.758103
-2.975939,3.242930
1.351131,5.659984
-1.362717,-3.293324
0.143526,-12.184709
3.541097,-10.418363
6.687534,-1.417574
7.678947,0.892405
9.702598,2.283764
11.327139,5.852781
7.623862,4.709420
5.107363,3.009492
-1.815860,-3.342438
-4.195483,-5.467121
-2.787323,-3.930045
-0.650181,-1.645549
0.928616,0.031522
2.068591,0.923584
3.877842,1.718822
3.633189,1.708019
2.311192,-3.094446
-15.874897,9.670788
-16.378412,-18.629192
-14.985646,-20.819547
-10.415118,-8.488395
-2.170027,8.303172
6.961168,17.061338
11.643764,15.057464
9.113202,6.209790
3.331408,-4.158964
-0.282478,-10.651733
-1.728306,-13.584740
-0.850313,-10.397288
1.007058,-9.003410
5.928423,-5.263891
8.034397,-2.641430
8.745749,-0.187203
-6.965595,-1.736019
-2.628210,2.939587
-5.772353,-0.065465
-4.760468,1.298306
-12.419853,0.522700
10.261503,-9.171240
11.785368,-13.963749
-1.522550,-3.770441
-14.478371,11.439134
-18.069231,18.754377
-13.564588,15.416036
-7.517799,11.757683
3.773532,-1.999073
13.815194,-11.688754
11.460239,-11.969650
7.265843,-10.177627
4.228529,-3.392946
2.982571,-0.821797
1.603303,2.361833
-2.370252,7.123837
-1.310258,4.580672
-7.446785,11.195783
3.096475,-5.480251
-15.616970,8.090575
-3.965155,5.914839
19.507345,7.988560
-9.364394,5.427279
3.210996,4.722374
-2.081649,0.319734
-10.706674,-2.320432
-17.095083,-7.619842
-0.189409,-5.150040
2.382619,-0.747912
11.199809,7.609089
9.159395,5.220214
1.576867,-1.511718
0.753659,1.055172
-0.129160,-4.411196
-3.337089,1.991666
-3.675571,1.343402
-1.475109,2.464242
1.180238,3.561979
2.761812,4.576874
-0.650986,0.344830
14.221042,-0.171486
0.764842,-1.246720
-7.899021,-1.075446
-9.752275,-1.486870
-8.113397,0.314435
-4.115375,-11.263186
-3.738695,-7.171448
-3.237665,-9.677182
5.718077,7.114174
7.611947,12.161389
5.161512,5.697124
3.486240,-0.978010
1.799660,-4.438650
0.316284,-10.300896
-1.232706,-8.084761
-3.198455,5.764498
-9.419684,7.787964
-12.463944,10.010403
-13.907975,8.118529
-6.480849,0.926213
-7.186074,2.237612
-0.464827,-14.787149
-1.759437,-10.980118
1.465188,-9.417136
5.846909,2.870467
-1.231510,4.485000
2.336080,11.793845
4.314824,14.078642
